,statistic,value,weight,T,K,p,noise_std,signal,experiment,dgp,split,floor_start,floor_decay,noise_form,bandit_model,batch_size,time_explore,policy,policy_value
0,R.E.,-0.2985654488462214,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.9187602970856359,propscore_expected,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,1.1561045120070144,propscore_expected,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.6956936527896753,propscore_expected,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.3422528295073153,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,1.3419447860812383,propscore_expected,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.19503858752021336,propscore_expected,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.10398710493853772,propscore_expected,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.13068824186320568,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,1.3135944853513606,propscore_expected,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,2.3207138900750413,propscore_expected,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,2.4859748398990535,propscore_expected,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,2.165166493749153,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.9020526335329697,propscore_expected,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-1.4037807752537312,propscore_expected,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.95267687387062,propscore_expected,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.6928294748421281,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.23843476623382306,propscore_expected,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.42498398239553853,propscore_expected,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.7117021436776506,propscore_expected,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.8242395416177383,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.24080243581502725,propscore_expected,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.14504923859410512,propscore_expected,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.18743497076641727,propscore_expected,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.2751321365840428,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.6314117384051804,propscore_expected,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.9675877606707469,propscore_expected,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.6161385533547825,propscore_expected,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.30927300044891276,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,1.0131137508489856,propscore_expected,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.17327592798090496,propscore_expected,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.0964219198889829,propscore_expected,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.12177759792694724,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.8910987749791275,propscore_expected,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,1.701553359044193,propscore_expected,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,1.9759345662764194,propscore_expected,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,1.7878451462382765,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.6040527766675909,propscore_expected,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-1.1108945974610054,propscore_expected,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.811639532138582,propscore_expected,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.6111561796542929,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.1586646444168748,propscore_expected,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.3342207888475233,propscore_expected,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.6041513475815842,propscore_expected,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.7066550958415887,propscore_expected,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,0.727296560125973,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,0.9799563917461502,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.3115192749535147,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.2871865907174003,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,0.9240652553274015,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,0.744148551383893,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.05035308741266,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.0638635827443086,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,0.5968943313845896,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.0351206164877425,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.0513728219692724,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.0941755332932592,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,0.716300906414061,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.1726972995347933,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.0056167738504176,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.1084419187327792,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.3510443085199422,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.2163476425344053,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,0.8430188681998325,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.2062074170850001,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.0658610970573406,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,0.9853799254320759,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,0.8815787013511129,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,relative S.E.,1.297621898314181,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
1,true S.E.,0.09426777769510172,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.47121911215923984,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-1.2087317353813354,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.8811951004693169,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.9698593198597926,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.2662011993996449,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,1.155660432793837,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.4062485907074886,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.9597459625741609,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.358688590642698,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-2.1647895511571416,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-1.3213875512405084,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.6238828719526365,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.4838201601497306,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,1.1366905554039441,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,1.6533231915644409,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.08052953981917488,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.1360413367467456,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-1.9253219004344428,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.28901549807222054,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.8847351985763835,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,-0.6564108356331578,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,0.47881375735444726,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,1.0856307271647647,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,R.E.,1.067075567452529,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.6479050472583306,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-1.2334546165136373,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.6718887913412862,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.7534722058588658,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.2880761914431339,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,1.5529969528861616,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.38677335800307183,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.9021325460717724,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.6009247730844818,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-2.091340387463702,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-1.2568211043970925,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.5701853614610339,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.675442618901359,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.9692957900174812,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,1.6440887170507434,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.07265111365622105,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.10069346792613912,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-1.582871403789467,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.3428339613434502,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.7334851253978296,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,-0.6158502617699393,uniform,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.4859179134834656,uniform,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,1.2314620640232352,uniform,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,t-stat,0.8223316582733624,uniform,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,random,0.125
0,90% coverage of R.E.,1.0,DM,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,0.0,DM,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,0.0,DM,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,0.0,DM,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,0.0,DM,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,0.0,DM,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,0.0,DM,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of R.E.,1.0,DM,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,1.0,DM,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,0.0,DM,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,0.0,DM,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,0.0,DM,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,0.0,DM,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,0.0,DM,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,0.0,DM,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,0.0,DM,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,1.0,DM,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,1.0,DM,3000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,1.0,DM,5000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,1.0,DM,7000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
0,90% coverage of t-stat,0.0,DM,1000,4,3,1,0.5,synthetic_signal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,best_arm,0.23906016767555796
