,statistic,value,weight,T,K,p,noise_std,signal,experiment,dgp,split,floor_start,floor_decay,noise_form,bandit_model,batch_size,time_explore,policy,policy_value
0,t-stat,-0.5009918201740111,propscore_X,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-1.0317783138425738,propscore_X,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-0.9651557911061629,propscore_X,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-1.0050695261193787,propscore_X,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,0.0053822459365152715,propscore_X,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-1.4076312717628254,propscore_X,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-1.0435548131694394,propscore_X,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-1.5109260624925485,propscore_X,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.0489778155423142,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.6541541626701906,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.5751992424381821,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.5087364898089525,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.0945196462549691,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.913104817101028,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.7817805502157807,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.7210545489416071,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.9824548502465075,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.819157174969828,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.751920236917863,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.6668874205919871,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.1263245940130133,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.9980504174195398,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.8575481225758973,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.7939428447039979,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.851060216347561,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.004982973945588,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.8809187880431605,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.735811138859094,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.9309809619439577,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.6632938647570333,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.6680684501952281,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.5751562028526926,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.10408142428992571,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.013400101632833714,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-0.11165977631425601,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-0.08550481843727846,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.05191087674443867,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,1.8370082415203741,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.6210773149742415,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.6731520503385715,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.7676425054085118,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,2.3655315218551944,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,2.123327001648718,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,1.8640136149281155,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,1.2997031203720417,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.5700204231839836,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.850381876418854,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.1889983244716383,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.42661185283627095,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-0.5702603289551503,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-1.4355777612859082,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-1.377347519887107,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-1.2876942116269727,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.21741444434898496,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-0.05550899144245185,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.03765118701917673,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-0.014318876734931882,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,0.0127744375851323,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-0.17069336661937945,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-0.14865252268907125,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,0.10203883107329874,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,1.678369363040599,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,0.680181840400393,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,0.861049881776636,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,1.06461086270836,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,2.407776317926121,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,2.5920874119511024,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,2.47900445207958,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,1.9489093364788805,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,0.5060889429334414,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,0.852043004618461,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,0.22039384087732172,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,0.5373332043760942,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-0.6700587314520458,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-1.4284597834028914,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-1.5635351846073058,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-1.7500335937066631,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,0.23353264270303378,propscore_expected,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-0.08368687604669005,propscore_expected,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,0.05635827737138913,propscore_expected,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,t-stat,-0.024895631245759497,propscore_expected,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.391584971734128,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.4183885182996687,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.62781558978407,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.5510831599381631,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.1937215231308087,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.996591143885737,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.40455531233818265,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.3994978664736288,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.6316301404055045,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.9966282715152647,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.9775065131772435,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.5297046326246015,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.1760849663658408,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.0184506081871696,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.9716533470349235,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.0919293646663926,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.016081502890115,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.192525535312637,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.6912632966485804,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.38817377562230193,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.6684836229308951,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.7555623184791345,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,1.6015955161197992,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,relative S.E.,0.8293018148588641,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
1,true S.E.,0.1649568798976483,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.997827286589638,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-1.7773423854546126,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-0.9802589307752584,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-0.8429762782804512,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.6861569265010503,uniform,1000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-0.9211715301641185,uniform,3000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,0.0801460765130942,uniform,5000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
0,R.E.,-0.48749383427526893,uniform,7000,4,3,1,0.0,synthetic_nosignal,tree,0.5,0.25,0.8,normal,RegionModel,100,200,optimal-best_arm,0.0
